,angularity,filename,empresa,gravel_size,image
141,2957.77,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_041.tif,britacet 3,9.5 (0.375),Image_041.tif
142,2275.02,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_042.tif,britacet 3,9.5 (0.375),Image_042.tif
143,3665.78,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_043.tif,britacet 3,9.5 (0.375),Image_043.tif
144,3243.29,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_044.tif,britacet 3,9.5 (0.375),Image_044.tif
145,4463.87,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_045.tif,britacet 3,9.5 (0.375),Image_045.tif
146,4437.0,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_046.tif,britacet 3,9.5 (0.375),Image_046.tif
147,3241.03,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_047.tif,britacet 3,9.5 (0.375),Image_047.tif
148,3209.87,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_048.tif,britacet 3,9.5 (0.375),Image_048.tif
149,4130.64,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\9.5 (0.375)\Angularity\Image_049.tif,britacet 3,9.5 (0.375),Image_049.tif
150,4130.2,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_000.tif,britacet 3,12.5 (0.50),Image_000.tif
151,2858.4,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_001.tif,britacet 3,12.5 (0.50),Image_001.tif
152,2189.55,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_002.tif,britacet 3,12.5 (0.50),Image_002.tif
153,2482.77,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_003.tif,britacet 3,12.5 (0.50),Image_003.tif
154,2251.51,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_004.tif,britacet 3,12.5 (0.50),Image_004.tif
155,2347.31,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_005.tif,britacet 3,12.5 (0.50),Image_005.tif
156,1887.65,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_006.tif,britacet 3,12.5 (0.50),Image_006.tif
157,2292.53,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_007.tif,britacet 3,12.5 (0.50),Image_007.tif
158,2007.57,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_008.tif,britacet 3,12.5 (0.50),Image_008.tif
159,2300.27,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_009.tif,britacet 3,12.5 (0.50),Image_009.tif
160,3059.14,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_010.tif,britacet 3,12.5 (0.50),Image_010.tif
161,3036.82,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_011.tif,britacet 3,12.5 (0.50),Image_011.tif
162,3072.76,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_012.tif,britacet 3,12.5 (0.50),Image_012.tif
163,1965.51,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_013.tif,britacet 3,12.5 (0.50),Image_013.tif
164,3986.59,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_014.tif,britacet 3,12.5 (0.50),Image_014.tif
165,2389.34,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_015.tif,britacet 3,12.5 (0.50),Image_015.tif
166,2470.49,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_016.tif,britacet 3,12.5 (0.50),Image_016.tif
167,3130.95,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_017.tif,britacet 3,12.5 (0.50),Image_017.tif
168,3912.48,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_018.tif,britacet 3,12.5 (0.50),Image_018.tif
169,2973.6,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_019.tif,britacet 3,12.5 (0.50),Image_019.tif
170,5213.33,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_020.tif,britacet 3,12.5 (0.50),Image_020.tif
171,2846.21,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_021.tif,britacet 3,12.5 (0.50),Image_021.tif
172,2931.99,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_022.tif,britacet 3,12.5 (0.50),Image_022.tif
173,3065.4,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_023.tif,britacet 3,12.5 (0.50),Image_023.tif
174,3970.32,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_024.tif,britacet 3,12.5 (0.50),Image_024.tif
175,3838.88,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_025.tif,britacet 3,12.5 (0.50),Image_025.tif
176,2431.89,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_026.tif,britacet 3,12.5 (0.50),Image_026.tif
177,2788.44,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_027.tif,britacet 3,12.5 (0.50),Image_027.tif
178,2659.35,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_028.tif,britacet 3,12.5 (0.50),Image_028.tif
179,2967.67,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_029.tif,britacet 3,12.5 (0.50),Image_029.tif
180,3520.76,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_030.tif,britacet 3,12.5 (0.50),Image_030.tif
181,2105.31,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_031.tif,britacet 3,12.5 (0.50),Image_031.tif
182,3463.42,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_032.tif,britacet 3,12.5 (0.50),Image_032.tif
183,2887.47,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_033.tif,britacet 3,12.5 (0.50),Image_033.tif
184,2885.08,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_034.tif,britacet 3,12.5 (0.50),Image_034.tif
185,4012.67,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_035.tif,britacet 3,12.5 (0.50),Image_035.tif
186,2645.45,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_036.tif,britacet 3,12.5 (0.50),Image_036.tif
187,3951.17,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_037.tif,britacet 3,12.5 (0.50),Image_037.tif
188,4286.16,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_038.tif,britacet 3,12.5 (0.50),Image_038.tif
189,2593.25,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_039.tif,britacet 3,12.5 (0.50),Image_039.tif
190,2025.61,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_040.tif,britacet 3,12.5 (0.50),Image_040.tif
191,2416.88,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_041.tif,britacet 3,12.5 (0.50),Image_041.tif
192,2369.44,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_042.tif,britacet 3,12.5 (0.50),Image_042.tif
193,2642.23,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_043.tif,britacet 3,12.5 (0.50),Image_043.tif
194,3166.17,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_044.tif,britacet 3,12.5 (0.50),Image_044.tif
195,2232.28,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_045.tif,britacet 3,12.5 (0.50),Image_045.tif
196,2290.64,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_046.tif,britacet 3,12.5 (0.50),Image_046.tif
197,2705.3,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_047.tif,britacet 3,12.5 (0.50),Image_047.tif
198,3466.17,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_048.tif,britacet 3,12.5 (0.50),Image_048.tif
199,2253.57,C:\Documents and Settings\Pine\Desktop\Lara\graudos\Britacet BGS\Britacet\12.5 (0.50)\Angularity\Image_049.tif,britacet 3,12.5 (0.50),Image_049.tif
200,"3175,80","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_000,tif",ocs - pilhapulmão,19.0 (0.75),Image_000.tif
201,"2726,77","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_001,tif",ocs - pilhapulmão,19.0 (0.75),Image_001.tif
202,"2904,85","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_002,tif",ocs - pilhapulmão,19.0 (0.75),Image_002.tif
203,"4196,52","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_003,tif",ocs - pilhapulmão,19.0 (0.75),Image_003.tif
204,"2897,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_004,tif",ocs - pilhapulmão,19.0 (0.75),Image_004.tif
205,"3067,16","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_005,tif",ocs - pilhapulmão,19.0 (0.75),Image_005.tif
206,"4909,15","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_006,tif",ocs - pilhapulmão,19.0 (0.75),Image_006.tif
207,"3149,72","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_007,tif",ocs - pilhapulmão,19.0 (0.75),Image_007.tif
208,"3417,77","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_008,tif",ocs - pilhapulmão,19.0 (0.75),Image_008.tif
209,"4477,94","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_009,tif",ocs - pilhapulmão,19.0 (0.75),Image_009.tif
210,"4421,91","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_010,tif",ocs - pilhapulmão,19.0 (0.75),Image_010.tif
211,"2054,16","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_011,tif",ocs - pilhapulmão,19.0 (0.75),Image_011.tif
212,"2598,56","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_012,tif",ocs - pilhapulmão,19.0 (0.75),Image_012.tif
213,"2484,36","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_013,tif",ocs - pilhapulmão,19.0 (0.75),Image_013.tif
214,"3039,10","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_014,tif",ocs - pilhapulmão,19.0 (0.75),Image_014.tif
215,"2942,45","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_015,tif",ocs - pilhapulmão,19.0 (0.75),Image_015.tif
216,"3108,86","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_016,tif",ocs - pilhapulmão,19.0 (0.75),Image_016.tif
217,"3150,65","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_017,tif",ocs - pilhapulmão,19.0 (0.75),Image_017.tif
218,"2531,86","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_018,tif",ocs - pilhapulmão,19.0 (0.75),Image_018.tif
219,"3247,94","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_019,tif",ocs - pilhapulmão,19.0 (0.75),Image_019.tif
220,"3477,12","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_020,tif",ocs - pilhapulmão,19.0 (0.75),Image_020.tif
221,"4316,08","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_021,tif",ocs - pilhapulmão,19.0 (0.75),Image_021.tif
222,"5422,86","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_022,tif",ocs - pilhapulmão,19.0 (0.75),Image_022.tif
223,"2191,91","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_023,tif",ocs - pilhapulmão,19.0 (0.75),Image_023.tif
224,"2412,51","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_024,tif",ocs - pilhapulmão,19.0 (0.75),Image_024.tif
225,"4909,87","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_025,tif",ocs - pilhapulmão,19.0 (0.75),Image_025.tif
226,"3575,76","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_026,tif",ocs - pilhapulmão,19.0 (0.75),Image_026.tif
227,"4498,09","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_027,tif",ocs - pilhapulmão,19.0 (0.75),Image_027.tif
228,"2547,94","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_028,tif",ocs - pilhapulmão,19.0 (0.75),Image_028.tif
229,"4242,22","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_029,tif",ocs - pilhapulmão,19.0 (0.75),Image_029.tif
230,"3014,69","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_030,tif",ocs - pilhapulmão,19.0 (0.75),Image_030.tif
231,"2761,55","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_031,tif",ocs - pilhapulmão,19.0 (0.75),Image_031.tif
232,"3312,81","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_032,tif",ocs - pilhapulmão,19.0 (0.75),Image_032.tif
233,"4141,19","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_033,tif",ocs - pilhapulmão,19.0 (0.75),Image_033.tif
234,"3151,88","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_034,tif",ocs - pilhapulmão,19.0 (0.75),Image_034.tif
235,"3761,21","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_035,tif",ocs - pilhapulmão,19.0 (0.75),Image_035.tif
236,"3097,23","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_036,tif",ocs - pilhapulmão,19.0 (0.75),Image_036.tif
237,"2198,84","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_037,tif",ocs - pilhapulmão,19.0 (0.75),Image_037.tif
238,"3107,44","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_038,tif",ocs - pilhapulmão,19.0 (0.75),Image_038.tif
239,"4994,78","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_039,tif",ocs - pilhapulmão,19.0 (0.75),Image_039.tif
240,"4031,57","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_040,tif",ocs - pilhapulmão,19.0 (0.75),Image_040.tif
241,"3497,52","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_041,tif",ocs - pilhapulmão,19.0 (0.75),Image_041.tif
242,"3844,00","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_042,tif",ocs - pilhapulmão,19.0 (0.75),Image_042.tif
243,"3064,84","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_043,tif",ocs - pilhapulmão,19.0 (0.75),Image_043.tif
244,"2645,45","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_044,tif",ocs - pilhapulmão,19.0 (0.75),Image_044.tif
245,"3387,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_045,tif",ocs - pilhapulmão,19.0 (0.75),Image_045.tif
246,"4178,25","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_046,tif",ocs - pilhapulmão,19.0 (0.75),Image_046.tif
247,"4315,38","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_047,tif",ocs - pilhapulmão,19.0 (0.75),Image_047.tif
248,"3105,23","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_048,tif",ocs - pilhapulmão,19.0 (0.75),Image_048.tif
249,"4023,80","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_049,tif",ocs - pilhapulmão,19.0 (0.75),Image_049.tif
250,"3552,64","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_050,tif",ocs - pilhapulmão,19.0 (0.75),Image_050.tif
251,"4574,66","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_051,tif",ocs - pilhapulmão,19.0 (0.75),Image_051.tif
252,"3205,55","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_052,tif",ocs - pilhapulmão,19.0 (0.75),Image_052.tif
253,"5597,72","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_053,tif",ocs - pilhapulmão,19.0 (0.75),Image_053.tif
254,"4702,30","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_054,tif",ocs - pilhapulmão,19.0 (0.75),Image_054.tif
255,"2751,54","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_055,tif",ocs - pilhapulmão,19.0 (0.75),Image_055.tif
256,"4310,59","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_056,tif",ocs - pilhapulmão,19.0 (0.75),Image_056.tif
257,"2946,55","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_057,tif",ocs - pilhapulmão,19.0 (0.75),Image_057.tif
258,"3128,72","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_058,tif",ocs - pilhapulmão,19.0 (0.75),Image_058.tif
259,"2873,83","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_059,tif",ocs - pilhapulmão,19.0 (0.75),Image_059.tif
260,"3115,62","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_060,tif",ocs - pilhapulmão,19.0 (0.75),Image_060.tif
261,"4169,76","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_061,tif",ocs - pilhapulmão,19.0 (0.75),Image_061.tif
262,"4145,50","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_062,tif",ocs - pilhapulmão,19.0 (0.75),Image_062.tif
263,"2814,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_063,tif",ocs - pilhapulmão,19.0 (0.75),Image_063.tif
264,"6554,01","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_064,tif",ocs - pilhapulmão,19.0 (0.75),Image_064.tif
265,"2615,98","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_065,tif",ocs - pilhapulmão,19.0 (0.75),Image_065.tif
266,"3280,44","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_066,tif",ocs - pilhapulmão,19.0 (0.75),Image_066.tif
267,"4081,52","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_067,tif",ocs - pilhapulmão,19.0 (0.75),Image_067.tif
268,"3152,42","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_068,tif",ocs - pilhapulmão,19.0 (0.75),Image_068.tif
269,"2983,24","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_069,tif",ocs - pilhapulmão,19.0 (0.75),Image_069.tif
270,"3358,12","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_070,tif",ocs - pilhapulmão,19.0 (0.75),Image_070.tif
271,"2697,27","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_071,tif",ocs - pilhapulmão,19.0 (0.75),Image_071.tif
272,"2939,45","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_072,tif",ocs - pilhapulmão,19.0 (0.75),Image_072.tif
273,"3316,31","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_073,tif",ocs - pilhapulmão,19.0 (0.75),Image_073.tif
274,"4567,65","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\19,0 (0,75)\Angularity\Image_074,tif",ocs - pilhapulmão,19.0 (0.75),Image_074.tif
275,"5037,94","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_000,tif",ocs - pilhapulmão,4.75 (#4),Image_000.tif
276,"5114,41","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_001,tif",ocs - pilhapulmão,4.75 (#4),Image_001.tif
277,"2539,61","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_002,tif",ocs - pilhapulmão,4.75 (#4),Image_002.tif
278,"3411,79","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_003,tif",ocs - pilhapulmão,4.75 (#4),Image_003.tif
279,"3773,54","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_004,tif",ocs - pilhapulmão,4.75 (#4),Image_004.tif
280,"3159,29","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_005,tif",ocs - pilhapulmão,4.75 (#4),Image_005.tif
281,"3575,99","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_006,tif",ocs - pilhapulmão,4.75 (#4),Image_006.tif
282,"2849,32","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\4,75 (#4)\Angularity\Image_007,tif",ocs - pilhapulmão,4.75 (#4),Image_007.tif
