,texture,filename,empresa,gravel_size,image
461,"304,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_036,tif",ocs - pilhapulmão,12.5 (0.50),Image_036.tif
462,"354,9","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_037,tif",ocs - pilhapulmão,12.5 (0.50),Image_037.tif
463,"244,4","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_038,tif",ocs - pilhapulmão,12.5 (0.50),Image_038.tif
464,"469,2","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_039,tif",ocs - pilhapulmão,12.5 (0.50),Image_039.tif
465,"318,1","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_040,tif",ocs - pilhapulmão,12.5 (0.50),Image_040.tif
466,"423,7","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_041,tif",ocs - pilhapulmão,12.5 (0.50),Image_041.tif
467,"283,7","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_042,tif",ocs - pilhapulmão,12.5 (0.50),Image_042.tif
468,"391,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_043,tif",ocs - pilhapulmão,12.5 (0.50),Image_043.tif
469,"213,7","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_044,tif",ocs - pilhapulmão,12.5 (0.50),Image_044.tif
470,"353,7","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_045,tif",ocs - pilhapulmão,12.5 (0.50),Image_045.tif
471,"261,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_046,tif",ocs - pilhapulmão,12.5 (0.50),Image_046.tif
472,"216,2","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_047,tif",ocs - pilhapulmão,12.5 (0.50),Image_047.tif
473,"226,0","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_048,tif",ocs - pilhapulmão,12.5 (0.50),Image_048.tif
474,"411,4","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_049,tif",ocs - pilhapulmão,12.5 (0.50),Image_049.tif
475,"287,4","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_050,tif",ocs - pilhapulmão,12.5 (0.50),Image_050.tif
476,"549,0","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_051,tif",ocs - pilhapulmão,12.5 (0.50),Image_051.tif
477,"359,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_052,tif",ocs - pilhapulmão,12.5 (0.50),Image_052.tif
478,"292,3","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_053,tif",ocs - pilhapulmão,12.5 (0.50),Image_053.tif
479,"352,5","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_054,tif",ocs - pilhapulmão,12.5 (0.50),Image_054.tif
480,"315,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_055,tif",ocs - pilhapulmão,12.5 (0.50),Image_055.tif
481,"138,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_056,tif",ocs - pilhapulmão,12.5 (0.50),Image_056.tif
482,"230,9","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_057,tif",ocs - pilhapulmão,12.5 (0.50),Image_057.tif
483,"518,3","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_058,tif",ocs - pilhapulmão,12.5 (0.50),Image_058.tif
484,"294,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_059,tif",ocs - pilhapulmão,12.5 (0.50),Image_059.tif
485,"316,9","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_060,tif",ocs - pilhapulmão,12.5 (0.50),Image_060.tif
486,"522,0","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_061,tif",ocs - pilhapulmão,12.5 (0.50),Image_061.tif
487,"440,9","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_062,tif",ocs - pilhapulmão,12.5 (0.50),Image_062.tif
488,"347,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_063,tif",ocs - pilhapulmão,12.5 (0.50),Image_063.tif
489,"467,9","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_064,tif",ocs - pilhapulmão,12.5 (0.50),Image_064.tif
490,"315,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_065,tif",ocs - pilhapulmão,12.5 (0.50),Image_065.tif
491,"278,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_066,tif",ocs - pilhapulmão,12.5 (0.50),Image_066.tif
492,"334,1","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_067,tif",ocs - pilhapulmão,12.5 (0.50),Image_067.tif
493,"390,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_068,tif",ocs - pilhapulmão,12.5 (0.50),Image_068.tif
494,"480,2","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_069,tif",ocs - pilhapulmão,12.5 (0.50),Image_069.tif
495,"331,6","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_070,tif",ocs - pilhapulmão,12.5 (0.50),Image_070.tif
496,"454,4","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_071,tif",ocs - pilhapulmão,12.5 (0.50),Image_071.tif
497,"294,8","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_072,tif",ocs - pilhapulmão,12.5 (0.50),Image_072.tif
498,"256,7","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_073,tif",ocs - pilhapulmão,12.5 (0.50),Image_073.tif
499,"384,4","C:\Documents and Settings\Pine\Desktop\Lara\Mestrado\OCS pulmao\12,5 (0,50)\Texture\Image_074,tif",ocs - pilhapulmão,12.5 (0.50),Image_074.tif
500,370.9,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_000.tif,pedraleza,19.0 (0.75),Image_000.tif
501,486.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_001.tif,pedraleza,19.0 (0.75),Image_001.tif
502,336.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_002.tif,pedraleza,19.0 (0.75),Image_002.tif
503,270.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_003.tif,pedraleza,19.0 (0.75),Image_003.tif
504,486.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_004.tif,pedraleza,19.0 (0.75),Image_004.tif
505,368.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_005.tif,pedraleza,19.0 (0.75),Image_005.tif
506,357.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_006.tif,pedraleza,19.0 (0.75),Image_006.tif
507,320.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_007.tif,pedraleza,19.0 (0.75),Image_007.tif
508,292.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_008.tif,pedraleza,19.0 (0.75),Image_008.tif
509,367.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_009.tif,pedraleza,19.0 (0.75),Image_009.tif
510,378.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_010.tif,pedraleza,19.0 (0.75),Image_010.tif
511,383.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_011.tif,pedraleza,19.0 (0.75),Image_011.tif
512,488.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_012.tif,pedraleza,19.0 (0.75),Image_012.tif
513,267.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_013.tif,pedraleza,19.0 (0.75),Image_013.tif
514,352.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_014.tif,pedraleza,19.0 (0.75),Image_014.tif
515,476.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_015.tif,pedraleza,19.0 (0.75),Image_015.tif
516,401.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_016.tif,pedraleza,19.0 (0.75),Image_016.tif
517,296.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_017.tif,pedraleza,19.0 (0.75),Image_017.tif
518,665.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_018.tif,pedraleza,19.0 (0.75),Image_018.tif
519,431.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_019.tif,pedraleza,19.0 (0.75),Image_019.tif
520,380.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_020.tif,pedraleza,19.0 (0.75),Image_020.tif
521,192.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_021.tif,pedraleza,19.0 (0.75),Image_021.tif
522,382.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_022.tif,pedraleza,19.0 (0.75),Image_022.tif
523,445.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_023.tif,pedraleza,19.0 (0.75),Image_023.tif
524,391.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_024.tif,pedraleza,19.0 (0.75),Image_024.tif
525,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_025.tif,pedraleza,19.0 (0.75),Image_025.tif
526,305.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_026.tif,pedraleza,19.0 (0.75),Image_026.tif
527,184.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_027.tif,pedraleza,19.0 (0.75),Image_027.tif
528,379.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_028.tif,pedraleza,19.0 (0.75),Image_028.tif
529,366.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_029.tif,pedraleza,19.0 (0.75),Image_029.tif
530,316.9,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_030.tif,pedraleza,19.0 (0.75),Image_030.tif
531,391.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_031.tif,pedraleza,19.0 (0.75),Image_031.tif
532,401.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_032.tif,pedraleza,19.0 (0.75),Image_032.tif
533,347.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_033.tif,pedraleza,19.0 (0.75),Image_033.tif
534,350.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_034.tif,pedraleza,19.0 (0.75),Image_034.tif
535,304.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_035.tif,pedraleza,19.0 (0.75),Image_035.tif
536,379.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_036.tif,pedraleza,19.0 (0.75),Image_036.tif
537,307.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_037.tif,pedraleza,19.0 (0.75),Image_037.tif
538,346.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_038.tif,pedraleza,19.0 (0.75),Image_038.tif
539,442.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_039.tif,pedraleza,19.0 (0.75),Image_039.tif
540,518.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_040.tif,pedraleza,19.0 (0.75),Image_040.tif
541,375.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_041.tif,pedraleza,19.0 (0.75),Image_041.tif
542,385.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_042.tif,pedraleza,19.0 (0.75),Image_042.tif
543,358.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_043.tif,pedraleza,19.0 (0.75),Image_043.tif
544,394.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_044.tif,pedraleza,19.0 (0.75),Image_044.tif
545,422.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_045.tif,pedraleza,19.0 (0.75),Image_045.tif
546,276.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_046.tif,pedraleza,19.0 (0.75),Image_046.tif
547,417.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_047.tif,pedraleza,19.0 (0.75),Image_047.tif
548,397.9,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_048.tif,pedraleza,19.0 (0.75),Image_048.tif
549,369.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\19.0 (0.75)\Texture\Image_049.tif,pedraleza,19.0 (0.75),Image_049.tif
550,523.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_000.tif,pedraleza,9.5 (0.375),Image_000.tif
551,233.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_001.tif,pedraleza,9.5 (0.375),Image_001.tif
552,282.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_002.tif,pedraleza,9.5 (0.375),Image_002.tif
553,211.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_003.tif,pedraleza,9.5 (0.375),Image_003.tif
554,217.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_004.tif,pedraleza,9.5 (0.375),Image_004.tif
555,358.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_005.tif,pedraleza,9.5 (0.375),Image_005.tif
556,174.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_006.tif,pedraleza,9.5 (0.375),Image_006.tif
557,251.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_007.tif,pedraleza,9.5 (0.375),Image_007.tif
558,400.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_008.tif,pedraleza,9.5 (0.375),Image_008.tif
559,324.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_009.tif,pedraleza,9.5 (0.375),Image_009.tif
560,304.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_010.tif,pedraleza,9.5 (0.375),Image_010.tif
561,374.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_011.tif,pedraleza,9.5 (0.375),Image_011.tif
562,357.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_012.tif,pedraleza,9.5 (0.375),Image_012.tif
563,206.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_013.tif,pedraleza,9.5 (0.375),Image_013.tif
564,273.9,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_014.tif,pedraleza,9.5 (0.375),Image_014.tif
565,289.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_015.tif,pedraleza,9.5 (0.375),Image_015.tif
566,238.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_016.tif,pedraleza,9.5 (0.375),Image_016.tif
567,275.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_017.tif,pedraleza,9.5 (0.375),Image_017.tif
568,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_018.tif,pedraleza,9.5 (0.375),Image_018.tif
569,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_019.tif,pedraleza,9.5 (0.375),Image_019.tif
570,320.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_020.tif,pedraleza,9.5 (0.375),Image_020.tif
571,305.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_021.tif,pedraleza,9.5 (0.375),Image_021.tif
572,245.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_022.tif,pedraleza,9.5 (0.375),Image_022.tif
573,412.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_023.tif,pedraleza,9.5 (0.375),Image_023.tif
574,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_024.tif,pedraleza,9.5 (0.375),Image_024.tif
575,221.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_025.tif,pedraleza,9.5 (0.375),Image_025.tif
576,275.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_026.tif,pedraleza,9.5 (0.375),Image_026.tif
577,329.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_027.tif,pedraleza,9.5 (0.375),Image_027.tif
578,368.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_028.tif,pedraleza,9.5 (0.375),Image_028.tif
579,385.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_029.tif,pedraleza,9.5 (0.375),Image_029.tif
580,350.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_030.tif,pedraleza,9.5 (0.375),Image_030.tif
581,391.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_031.tif,pedraleza,9.5 (0.375),Image_031.tif
582,228.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_032.tif,pedraleza,9.5 (0.375),Image_032.tif
583,318.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_033.tif,pedraleza,9.5 (0.375),Image_033.tif
584,316.9,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_034.tif,pedraleza,9.5 (0.375),Image_034.tif
585,325.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_035.tif,pedraleza,9.5 (0.375),Image_035.tif
586,288.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_036.tif,pedraleza,9.5 (0.375),Image_036.tif
587,428.6,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_037.tif,pedraleza,9.5 (0.375),Image_037.tif
588,330.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_038.tif,pedraleza,9.5 (0.375),Image_038.tif
589,388.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_039.tif,pedraleza,9.5 (0.375),Image_039.tif
590,289.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_040.tif,pedraleza,9.5 (0.375),Image_040.tif
591,250.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_041.tif,pedraleza,9.5 (0.375),Image_041.tif
592,320.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_042.tif,pedraleza,9.5 (0.375),Image_042.tif
593,357.4,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_043.tif,pedraleza,9.5 (0.375),Image_043.tif
594,312.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_044.tif,pedraleza,9.5 (0.375),Image_044.tif
595,307.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_045.tif,pedraleza,9.5 (0.375),Image_045.tif
596,313.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_046.tif,pedraleza,9.5 (0.375),Image_046.tif
597,394.2,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_047.tif,pedraleza,9.5 (0.375),Image_047.tif
598,255.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_048.tif,pedraleza,9.5 (0.375),Image_048.tif
599,348.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\9.5 (0.375)\Texture\Image_049.tif,pedraleza,9.5 (0.375),Image_049.tif
600,375.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_000.tif,pedraleza,12.5 (0.50),Image_000.tif
601,291.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_001.tif,pedraleza,12.5 (0.50),Image_001.tif
602,377.0,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_002.tif,pedraleza,12.5 (0.50),Image_002.tif
603,305.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_003.tif,pedraleza,12.5 (0.50),Image_003.tif
604,334.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_004.tif,pedraleza,12.5 (0.50),Image_004.tif
605,416.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_005.tif,pedraleza,12.5 (0.50),Image_005.tif
606,229.7,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_006.tif,pedraleza,12.5 (0.50),Image_006.tif
607,146.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_007.tif,pedraleza,12.5 (0.50),Image_007.tif
608,294.8,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_008.tif,pedraleza,12.5 (0.50),Image_008.tif
609,292.3,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_009.tif,pedraleza,12.5 (0.50),Image_009.tif
610,318.1,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_010.tif,pedraleza,12.5 (0.50),Image_010.tif
611,293.5,C:\Documents and Settings\Pine\Desktop\Lara\Pedraleza\Pedraleza\12.5 (0.50)\Texture\Image_011.tif,pedraleza,12.5 (0.50),Image_011.tif
